thalf,roi,eff,b,x0
2.167715854424634e22,"(phi = (5.0, 173.0), sumE = (89.0, 2904.0), maxE = (781.0, 1871.0), r = (3.0, 47.0))",0.08400706,44010.0 ± 720.0,"[94.54545454545455, 74.54545454545455, 2722.222222222222, 141.41414141414143, 35.35353535353536, 1873.7373737373737, 36.36363636363637, 100.0]"
1.9388061640215518e22,"(phi = (50.0, 161.0), sumE = (44.0, 2461.0), maxE = (578.0, 2846.0), r = (5.0, 69.0))",0.08505696,56400.0 ± 880.0,"[7.2727272727272725, 156.36363636363637, 2227.2727272727275, 3040.40404040404, 2686.868686868687, 1484.8484848484848, 92.92929292929293, 19.19191919191919]"
2.2138697647067616e22,"(phi = (23.0, 174.0), sumE = (938.0, 3132.0), maxE = (276.0, 3394.0), r = (4.0, 60.0))",0.10585782,67000.0 ± 1100.0,"[10.909090909090908, 154.54545454545453, 3040.40404040404, 2085.8585858585857, 989.89898989899, 1555.5555555555557, 17.171717171717173, 0.0]"
1.931369906300134e22,"(phi = (12.0, 140.0), sumE = (141.0, 3382.0), maxE = (828.0, 3273.0), r = (0.0, 87.0))",0.06243977,30630.0 ± 500.0,"[174.54545454545453, 136.36363636363637, 424.24242424242425, 2156.5656565656564, 3323.2323232323233, 2085.8585858585857, 81.81818181818181, 74.74747474747475]"
2.0204811171650385e22,"(phi = (30.0, 169.0), sumE = (12.0, 2912.0), maxE = (609.0, 3239.0), r = (8.0, 80.0))",0.09018555,58380.0 ± 910.0,"[174.54545454545453, 63.63636363636363, 1520.20202020202, 3217.1717171717173, 353.5353535353535, 353.5353535353535, 47.474747474747474, 13.131313131313131]"
2.20467601310076e22,"(phi = (28.0, 163.0), sumE = (1071.0, 2621.0), maxE = (73.0, 3470.0), r = (1.0, 92.0))",0.09353566,52750.0 ± 850.0,"[169.0909090909091, 169.0909090909091, 2863.6363636363635, 3323.2323232323233, 2050.5050505050503, 1732.3232323232323, 27.272727272727273, 28.282828282828284]"
1.9145072252544067e22,"(phi = (10.0, 145.0), sumE = (952.0, 2174.0), maxE = (56.0, 2293.0), r = (0.0, 80.0))",0.08318391,55320.0 ± 870.0,"[29.09090909090909, 40.0, 3500.0, 1202.020202020202, 2545.4545454545455, 1661.6161616161617, 3.0303030303030303, 45.45454545454545]"
1.8781581986196005e22,"(phi = (7.0, 178.0), sumE = (1548.0, 3117.0), maxE = (841.0, 2062.0), r = (11.0, 74.0))",0.03916865,12750.0 ± 220.0,"[130.9090909090909, 169.0909090909091, 3287.878787878788, 1025.2525252525252, 3429.2929292929293, 1803.030303030303, 13.131313131313131, 14.141414141414142]"
1.9533098920495372e22,"(phi = (28.0, 160.0), sumE = (443.0, 3365.0), maxE = (894.0, 2720.0), r = (7.0, 64.0))",0.05874641,26510.0 ± 440.0,"[47.27272727272727, 76.36363636363636, 1343.4343434343434, 1732.3232323232323, 247.4747474747475, 0.0, 92.92929292929293, 79.79797979797979]"
2.1952882371936456e22,"(phi = (33.0, 171.0), sumE = (609.0, 2898.0), maxE = (641.0, 2649.0), r = (2.0, 72.0))",0.10034654,61230.0 ± 970.0,"[0.0, 32.72727272727273, 1590.909090909091, 2828.282828282828, 671.7171717171717, 1732.3232323232323, 10.1010101010101, 86.86868686868686]"
