thalf,roi,eff,b,x0
5.891471853059835e22,"(phi = (29.0, 147.0), sumE = (1954.0, 3400.0), maxE = (925.0, 2994.0), r = (10.0, 31.0))",0.0403145,1372.0 ± 25.0,"[63.63636363636363, 34.54545454545455, 848.4848484848485, 494.949494949495, 565.6565656565657, 1520.20202020202, 96.96969696969697, 55.55555555555556]"
1.2176518097851403e23,"(phi = (48.0, 165.0), sumE = (2417.0, 2940.0), maxE = (919.0, 2695.0), r = (3.0, 40.0))",0.01971603,57.9 ± 1.0,"[138.1818181818182, 60.0, 2510.10101010101, 565.6565656565657, 3358.5858585858587, 2792.929292929293, 3.0303030303030303, 10.1010101010101]"
7.872036943026692e22,"(phi = (92.0, 150.0), sumE = (2313.0, 3357.0), maxE = (1287.0, 2715.0), r = (4.0, 36.0))",0.01487931,80.7 ± 1.5,"[18.181818181818183, 47.27272727272727, 1414.141414141414, 1555.5555555555557, 1060.6060606060605, 3111.1111111111113, 57.57575757575758, 26.262626262626263]"
6.434043537772497e22,"(phi = (5.0, 148.0), sumE = (1774.0, 3091.0), maxE = (865.0, 2439.0), r = (1.0, 85.0))",0.09214135,6010.0 ± 110.0,"[163.63636363636363, 101.81818181818181, 848.4848484848485, 742.4242424242424, 1414.141414141414, 2934.343434343434, 61.61616161616162, 51.515151515151516]"
8.093422905698107e22,"(phi = (33.0, 110.0), sumE = (2372.0, 3250.0), maxE = (317.0, 2853.0), r = (5.0, 83.0))",0.01175914,45.57 ± 0.82,"[29.09090909090909, 49.09090909090909, 2474.747474747475, 1449.4949494949494, 1803.030303030303, 2297.979797979798, 54.54545454545455, 51.515151515151516]"
7.734410559847593e22,"(phi = (28.0, 167.0), sumE = (2220.0, 2619.0), maxE = (101.0, 3219.0), r = (11.0, 76.0))",0.02830145,327.4 ± 5.9,"[169.0909090909091, 134.54545454545453, 3323.2323232323233, 2580.808080808081, 388.8888888888889, 1767.6767676767677, 25.252525252525253, 56.56565656565657]"
9.647645552954055e22,"(phi = (10.0, 153.0), sumE = (2591.0, 3137.0), maxE = (203.0, 3466.0), r = (12.0, 73.0))",0.00508509,3.657 ± 0.062,"[38.18181818181818, 69.0909090909091, 2050.5050505050503, 2757.5757575757575, 777.7777777777778, 2863.6363636363635, 30.303030303030305, 84.84848484848484]"
6.637747595500873e22,"(phi = (19.0, 157.0), sumE = (2334.0, 2966.0), maxE = (0.0, 2479.0), r = (22.0, 87.0))",0.01020422,51.37 ± 0.92,"[5.454545454545454, 67.27272727272727, 2404.040404040404, 282.82828282828285, 530.3030303030303, 282.82828282828285, 29.292929292929294, 93.93939393939394]"
8.89524954324703e22,"(phi = (6.0, 170.0), sumE = (2633.0, 2811.0), maxE = (949.0, 2129.0), r = (6.0, 76.0))",0.00394731,2.019 ± 0.034,"[87.27272727272727, 156.36363636363637, 1060.6060606060605, 813.1313131313132, 813.1313131313132, 883.8383838383838, 8.080808080808081, 79.79797979797979]"
7.861960923050488e22,"(phi = (88.0, 166.0), sumE = (2297.0, 2691.0), maxE = (1295.0, 2743.0), r = (7.0, 96.0))",0.01787281,120.3 ± 2.2,"[5.454545454545454, 54.54545454545455, 565.6565656565657, 388.8888888888889, 2474.747474747475, 2545.4545454545455, 1.0101010101010102, 7.070707070707071]"
1.3603465653649452e23,"(phi = (47.0, 178.0), sumE = (2574.0, 3272.0), maxE = (307.0, 3007.0), r = (3.0, 71.0))",0.00931998,7.68 ± 0.13,"[138.1818181818182, 0.0, 2792.929292929293, 565.6565656565657, 1449.4949494949494, 2333.3333333333335, 89.8989898989899, 90.9090909090909]"
6.3124313484966115e22,"(phi = (65.0, 157.0), sumE = (2277.0, 3498.0), maxE = (1269.0, 2299.0), r = (18.0, 86.0))",0.01217154,84.5 ± 1.5,"[43.63636363636363, 12.727272727272727, 565.6565656565657, 1909.090909090909, 1732.3232323232323, 813.1313131313132, 55.55555555555556, 95.95959595959596]"
