thalf,roi,eff,b,x0
1.0101341640385918e23,"(phi = (28.0, 156.0), sumE = (2145.0, 3142.0), maxE = (91.0, 3280.0), r = (3.0, 100.0))",0.05107753,749.0 ± 14.0,"[107.27272727272727, 143.63636363636363, 2262.626262626263, 1696.969696969697, 0.0, 2934.343434343434, 49.494949494949495, 37.37373737373738]"
7.645037303555606e22,"(phi = (98.0, 158.0), sumE = (2127.0, 3428.0), maxE = (887.0, 3090.0), r = (2.0, 71.0))",0.03258689,532.4 ± 9.6,"[25.454545454545453, 130.9090909090909, 707.070707070707, 2085.8585858585857, 1626.2626262626263, 3111.1111111111113, 25.252525252525253, 57.57575757575758]"
1.2775352867888912e23,"(phi = (61.0, 177.0), sumE = (2576.0, 3031.0), maxE = (301.0, 3394.0), r = (4.0, 53.0))",0.00826561,6.6 ± 0.12,"[52.72727272727273, 149.0909090909091, 954.5454545454545, 176.76767676767676, 2156.5656565656564, 3429.2929292929293, 92.92929292929293, 26.262626262626263]"
6.487838934766532e22,"(phi = (91.0, 167.0), sumE = (2143.0, 3343.0), maxE = (1288.0, 3495.0), r = (6.0, 29.0))",0.02314337,310.9 ± 5.6,"[145.45454545454547, 143.63636363636363, 459.5959595959596, 212.12121212121212, 176.76767676767676, 141.41414141414143, 7.070707070707071, 28.282828282828284]"
8.829659075778593e22,"(phi = (65.0, 179.0), sumE = (2482.0, 2634.0), maxE = (46.0, 2947.0), r = (1.0, 61.0))",0.00968706,23.98 ± 0.43,"[152.72727272727272, 109.0909090909091, 3287.878787878788, 636.3636363636364, 1626.2626262626263, 1661.6161616161617, 60.60606060606061, 98.98989898989899]"
6.781558850707554e22,"(phi = (13.0, 172.0), sumE = (1907.0, 3403.0), maxE = (66.0, 2009.0), r = (8.0, 98.0))",0.07016164,3137.0 ± 56.0,"[70.9090909090909, 114.54545454545455, 742.4242424242424, 2262.626262626263, 2191.919191919192, 2474.747474747475, 91.91919191919192, 2.0202020202020203]"
1.0538911656461549e23,"(phi = (22.0, 143.0), sumE = (2217.0, 2912.0), maxE = (736.0, 3477.0), r = (1.0, 94.0))",0.03805553,382.1 ± 6.9,"[90.9090909090909, 110.9090909090909, 1555.5555555555557, 3111.1111111111113, 1555.5555555555557, 2085.8585858585857, 37.37373737373738, 54.54545454545455]"
9.578065637340327e22,"(phi = (66.0, 160.0), sumE = (2491.0, 2797.0), maxE = (1402.0, 2439.0), r = (5.0, 33.0))",0.00836964,14.11 ± 0.25,"[47.27272727272727, 141.8181818181818, 1095.959595959596, 1661.6161616161617, 2050.5050505050503, 1626.2626262626263, 80.8080808080808, 82.82828282828282]"
1.0112056987354897e23,"(phi = (35.0, 127.0), sumE = (2418.0, 3335.0), maxE = (712.0, 2630.0), r = (2.0, 57.0))",0.01367168,38.77 ± 0.69,"[7.2727272727272725, 78.18181818181819, 919.1919191919192, 2969.6969696969695, 176.76767676767676, 989.89898989899, 69.6969696969697, 60.60606060606061]"
8.453615799450341e22,"(phi = (31.0, 165.0), sumE = (2444.0, 3442.0), maxE = (936.0, 1859.0), r = (9.0, 42.0))",0.00925107,23.83 ± 0.43,"[154.54545454545453, 123.63636363636364, 919.1919191919192, 494.949494949495, 1414.141414141414, 3393.939393939394, 70.70707070707071, 47.474747474747474]"
9.093810285860091e22,"(phi = (9.0, 166.0), sumE = (2498.0, 3319.0), maxE = (677.0, 2227.0), r = (15.0, 92.0))",0.00745298,12.07 ± 0.21,"[178.1818181818182, 120.0, 2262.626262626263, 1166.6666666666667, 2085.8585858585857, 1661.6161616161617, 16.161616161616163, 23.232323232323232]"
7.4308343861489095e22,"(phi = (2.0, 116.0), sumE = (2187.0, 2945.0), maxE = (1192.0, 2758.0), r = (5.0, 71.0))",0.02516128,278.8 ± 5.0,"[147.27272727272728, 103.63636363636364, 1025.2525252525252, 1449.4949494949494, 1378.7878787878788, 318.1818181818182, 17.171717171717173, 94.94949494949495]"
