thalf,roi,eff,b,x0
2.05353162009793e22,"(phi = (49.0, 178.0), sumE = (755.0, 2736.0), maxE = (120.0, 3167.0), r = (4.0, 91.0))",0.10247821,73000.0 ± 1100.0,"[72.72727272727273, 72.72727272727273, 671.7171717171717, 3181.818181818182, 2898.989898989899, 707.070707070707, 41.41414141414141, 77.77777777777777]"
2.0260849024543954e22,"(phi = (25.0, 153.0), sumE = (1103.0, 2326.0), maxE = (51.0, 3367.0), r = (4.0, 52.0))",0.07898665,44540.0 ± 720.0,"[105.45454545454545, 136.36363636363637, 2757.5757575757575, 3252.5252525252527, 2439.3939393939395, 106.06060606060606, 54.54545454545455, 64.64646464646465]"
2.0362959555218844e22,"(phi = (7.0, 179.0), sumE = (251.0, 3314.0), maxE = (727.0, 1981.0), r = (9.0, 81.0))",0.0798205,45030.0 ± 730.0,"[5.454545454545454, 27.272727272727273, 1520.20202020202, 3005.050505050505, 388.8888888888889, 1166.6666666666667, 12.121212121212121, 75.75757575757575]"
2.2193195681839613e22,"(phi = (12.0, 175.0), sumE = (753.0, 2882.0), maxE = (60.0, 2363.0), r = (1.0, 90.0))",0.1221861,88800.0 ± 1300.0,"[116.36363636363636, 107.27272727272727, 318.1818181818182, 1272.7272727272727, 424.24242424242425, 2050.5050505050503, 22.22222222222222, 76.76767676767676]"
2.240101824662964e22,"(phi = (16.0, 168.0), sumE = (485.0, 2673.0), maxE = (681.0, 3061.0), r = (1.0, 50.0))",0.09993185,58320.0 ± 940.0,"[47.27272727272727, 174.54545454545453, 2085.8585858585857, 1803.030303030303, 671.7171717171717, 2404.040404040404, 95.95959595959596, 86.86868686868686]"
2.064047496196111e22,"(phi = (2.0, 169.0), sumE = (122.0, 3123.0), maxE = (124.0, 2866.0), r = (2.0, 99.0))",0.12803748,112800.0 ± 1600.0,"[143.63636363636363, 123.63636363636364, 3429.2929292929293, 353.5353535353535, 707.070707070707, 1803.030303030303, 5.05050505050505, 83.83838383838383]"
2.2287924163033677e22,"(phi = (40.0, 179.0), sumE = (1223.0, 3467.0), maxE = (682.0, 3150.0), r = (0.0, 98.0))",0.08054575,38270.0 ± 640.0,"[141.8181818181818, 52.72727272727273, 2474.747474747475, 2722.222222222222, 3146.4646464646466, 2651.5151515151515, 31.31313131313131, 36.36363636363637]"
2.1776806416464248e22,"(phi = (1.0, 166.0), sumE = (1071.0, 2447.0), maxE = (749.0, 3043.0), r = (4.0, 56.0))",0.08320495,42780.0 ± 710.0,"[60.0, 130.9090909090909, 3323.2323232323233, 989.89898989899, 636.3636363636364, 318.1818181818182, 53.535353535353536, 32.323232323232325]"
2.0246263279222962e22,"(phi = (56.0, 178.0), sumE = (1195.0, 2828.0), maxE = (465.0, 3162.0), r = (6.0, 85.0))",0.06921066,34240.0 ± 570.0,"[136.36363636363637, 116.36363636363636, 2722.222222222222, 1131.3131313131314, 2545.4545454545455, 2050.5050505050503, 85.85858585858585, 26.262626262626263]"
2.0911636680993824e22,"(phi = (5.0, 157.0), sumE = (484.0, 3245.0), maxE = (675.0, 2279.0), r = (5.0, 59.0))",0.08847101,52450.0 ± 840.0,"[110.9090909090909, 58.18181818181818, 2015.1515151515152, 424.24242424242425, 2686.868686868687, 777.7777777777778, 50.505050505050505, 73.73737373737374]"
1.8714948851138503e22,"(phi = (4.0, 147.0), sumE = (1285.0, 2293.0), maxE = (337.0, 2303.0), r = (7.0, 84.0))",0.05685124,27040.0 ± 450.0,"[116.36363636363636, 120.0, 1308.080808080808, 1520.20202020202, 3464.6464646464647, 1166.6666666666667, 83.83838383838383, 59.5959595959596]"
2.1419504642276358e22,"(phi = (4.0, 168.0), sumE = (645.0, 3396.0), maxE = (517.0, 2743.0), r = (4.0, 82.0))",0.11228847,80500.0 ± 1200.0,"[100.0, 45.45454545454545, 1732.3232323232323, 3500.0, 3464.6464646464647, 2439.3939393939395, 87.87878787878788, 63.63636363636363]"
