thalf,roi,eff,b,x0
1.8575767222243935e22,"(phi = (21.0, 173.0), sumE = (617.0, 2356.0), maxE = (113.0, 3362.0), r = (7.0, 37.0))",0.09382357,74800.0 ± 1100.0,"[41.81818181818182, 38.18181818181818, 777.7777777777778, 2404.040404040404, 2474.747474747475, 2439.3939393939395, 18.181818181818183, 77.77777777777777]"
2.224721583824199e22,"(phi = (11.0, 172.0), sumE = (261.0, 3361.0), maxE = (573.0, 3253.0), r = (1.0, 99.0))",0.11361286,76400.0 ± 1200.0,"[178.1818181818182, 123.63636363636364, 1696.969696969697, 3393.939393939394, 1449.4949494949494, 1696.969696969697, 8.080808080808081, 93.93939393939394]"
2.141325146085219e22,"(phi = (3.0, 175.0), sumE = (240.0, 3110.0), maxE = (343.0, 2815.0), r = (1.0, 53.0))",0.1288835,106200.0 ± 1500.0,"[109.0909090909091, 5.454545454545454, 3146.4646464646466, 848.4848484848485, 2898.989898989899, 1131.3131313131314, 61.61616161616162, 60.60606060606061]"
2.2437049903650404e22,"(phi = (21.0, 175.0), sumE = (1230.0, 2542.0), maxE = (62.0, 2062.0), r = (3.0, 95.0))",0.08366582,40750.0 ± 670.0,"[154.54545454545453, 60.0, 1696.969696969697, 3075.757575757576, 2015.1515151515152, 1378.7878787878788, 24.242424242424242, 92.92929292929293]"
2.179676157601136e22,"(phi = (27.0, 178.0), sumE = (65.0, 3092.0), maxE = (874.0, 2830.0), r = (2.0, 64.0))",0.07427118,34020.0 ± 570.0,"[20.0, 27.272727272727273, 3146.4646464646466, 777.7777777777778, 141.41414141414143, 848.4848484848485, 47.474747474747474, 55.55555555555556]"
2.131315333156334e22,"(phi = (40.0, 163.0), sumE = (1101.0, 3448.0), maxE = (345.0, 3180.0), r = (3.0, 94.0))",0.08447857,46040.0 ± 750.0,"[172.72727272727272, 65.45454545454545, 919.1919191919192, 1166.6666666666667, 3252.5252525252527, 0.0, 14.141414141414142, 14.141414141414142]"
2.0313461815559206e22,"(phi = (43.0, 177.0), sumE = (1205.0, 2389.0), maxE = (799.0, 2270.0), r = (6.0, 74.0))",0.06518064,30170.0 ± 510.0,"[41.81818181818182, 89.0909090909091, 2934.343434343434, 3429.2929292929293, 176.76767676767676, 106.06060606060606, 97.97979797979798, 43.43434343434343]"
1.9718174923662844e22,"(phi = (36.0, 174.0), sumE = (6.0, 3211.0), maxE = (9.0, 3181.0), r = (5.0, 79.0))",0.11577196,101000.0 ± 1400.0,"[10.909090909090908, 121.81818181818181, 494.949494949495, 353.5353535353535, 1661.6161616161617, 176.76767676767676, 17.171717171717173, 83.83838383838383]"
1.9762599255613825e22,"(phi = (25.0, 167.0), sumE = (1803.0, 2857.0), maxE = (247.0, 3237.0), r = (1.0, 80.0))",0.02859129,6130.0 ± 110.0,"[34.54545454545455, 16.363636363636363, 2545.4545454545455, 636.3636363636364, 2898.989898989899, 3358.5858585858587, 95.95959595959596, 56.56565656565657]"
2.1269010963380706e22,"(phi = (12.0, 159.0), sumE = (1014.0, 2775.0), maxE = (25.0, 2254.0), r = (5.0, 87.0))",0.0922044,55070.0 ± 880.0,"[80.0, 30.90909090909091, 2191.919191919192, 1909.090909090909, 989.89898989899, 2015.1515151515152, 89.8989898989899, 22.22222222222222]"
2.00902344303707e22,"(phi = (48.0, 179.0), sumE = (365.0, 3219.0), maxE = (261.0, 2523.0), r = (1.0, 97.0))",0.11421857,94700.0 ± 1400.0,"[3.6363636363636362, 134.54545454545453, 2015.1515151515152, 2121.212121212121, 954.5454545454545, 2722.222222222222, 92.92929292929293, 46.464646464646464]"
2.161453771159949e22,"(phi = (28.0, 176.0), sumE = (947.0, 2932.0), maxE = (721.0, 3144.0), r = (0.0, 39.0))",0.08531329,45650.0 ± 750.0,"[5.454545454545454, 32.72727272727273, 247.4747474747475, 3005.050505050505, 3075.757575757576, 1060.6060606060605, 69.6969696969697, 54.54545454545455]"
