thalf,roi,eff,b,x0
1.1487147569949813e24,"(phi = (35.0, 166.0), sumE = (2441.0, 2948.0), maxE = (407.0, 2626.0), r = (6.0, 76.0))",0.16496198,44.48 ± 0.79,"[161.8181818181818, 156.36363636363637, 2969.6969696969695, 2439.3939393939395, 1308.080808080808, 989.89898989899, 36.36363636363637, 89.8989898989899]"
2.8656362263253913e24,"(phi = (79.0, 177.0), sumE = (2714.0, 3040.0), maxE = (1517.0, 3196.0), r = (5.0, 73.0))",0.08692679,0.3008 ± 0.0043,"[9.090909090909092, 27.272727272727273, 2439.3939393939395, 2015.1515151515152, 2368.686868686869, 2545.4545454545455, 86.86868686868686, 68.68686868686869]"
2.7707371256114273e24,"(phi = (46.0, 174.0), sumE = (2692.0, 3010.0), maxE = (353.0, 2173.0), r = (4.0, 85.0))",0.09761835,0.816 ± 0.013,"[23.636363636363637, 74.54545454545455, 2545.4545454545455, 601.010101010101, 742.4242424242424, 1166.6666666666667, 98.98989898989899, 62.62626262626262]"
9.110369977299678e23,"(phi = (31.0, 134.0), sumE = (2641.0, 2792.0), maxE = (1509.0, 3377.0), r = (11.0, 78.0))",0.03243204,0.861 ± 0.014,"[0.0, 80.0, 2934.343434343434, 2191.919191919192, 2757.5757575757575, 2934.343434343434, 22.22222222222222, 98.98989898989899]"
1.341275009167223e24,"(phi = (64.0, 132.0), sumE = (2598.0, 3439.0), maxE = (1199.0, 2324.0), r = (10.0, 44.0))",0.05606809,1.654 ± 0.029,"[98.18181818181819, 147.27272727272728, 671.7171717171717, 1979.79797979798, 1944.4444444444443, 1696.969696969697, 51.515151515151516, 3.0303030303030303]"
9.901188784247495e23,"(phi = (54.0, 168.0), sumE = (2454.0, 2964.0), maxE = (1354.0, 2087.0), r = (4.0, 62.0))",0.11589525,27.99 ± 0.5,"[80.0, 94.54545454545455, 1378.7878787878788, 1378.7878787878788, 3005.050505050505, 2686.868686868687, 25.252525252525253, 91.91919191919192]"
6.733497394123812e23,"(phi = (6.0, 161.0), sumE = (2298.0, 3110.0), maxE = (353.0, 2806.0), r = (2.0, 97.0))",0.20952309,233.3 ± 4.2,"[27.272727272727273, 100.0, 2969.6969696969695, 2368.686868686869, 1378.7878787878788, 2085.8585858585857, 4.040404040404041, 54.54545454545455]"
1.330595188566608e24,"(phi = (47.0, 178.0), sumE = (2647.0, 3086.0), maxE = (384.0, 2173.0), r = (19.0, 95.0))",0.04402415,0.6146 ± 0.0098,"[29.09090909090909, 16.363636363636363, 3146.4646464646466, 247.4747474747475, 1025.2525252525252, 1626.2626262626263, 46.464646464646464, 55.55555555555556]"
1.7873401156513504e24,"(phi = (35.0, 165.0), sumE = (2780.0, 2904.0), maxE = (230.0, 2681.0), r = (3.0, 24.0))",0.05025371,0.07192 ± 0.00071,"[160.0, 161.8181818181818, 1237.3737373737374, 282.82828282828285, 2722.222222222222, 1626.2626262626263, 93.93939393939394, 55.55555555555556]"
3.212188602287517e24,"(phi = (55.0, 177.0), sumE = (2733.0, 3410.0), maxE = (495.0, 3265.0), r = (7.0, 82.0))",0.09743918,0.2979 ± 0.0035,"[152.72727272727272, 67.27272727272727, 494.949494949495, 3323.2323232323233, 2191.919191919192, 2863.6363636363635, 44.44444444444444, 25.252525252525253]"
9.929830515809943e23,"(phi = (100.0, 170.0), sumE = (2860.0, 3400.0), maxE = (941.0, 2426.0), r = (1.0, 71.0))",0.02741501,0.02184 ± 0.00018,"[10.909090909090908, 45.45454545454545, 2898.989898989899, 3500.0, 848.4848484848485, 3111.1111111111113, 59.5959595959596, 50.505050505050505]"
5.2699804635310355e23,"(phi = (30.0, 88.0), sumE = (2439.0, 2857.0), maxE = (174.0, 2605.0), r = (2.0, 87.0))",0.04950791,16.69 ± 0.3,"[50.90909090909091, 90.9090909090909, 1696.969696969697, 141.41414141414143, 2757.5757575757575, 1378.7878787878788, 49.494949494949495, 23.232323232323232]"
