mass_keV,sensitivity_yr
800,5.39415920324047e20
800,5.796723220787011e20
800,5.248258216036665e20
800,5.07243267559499e20
800,6.616920089300911e20
800,3.1930063433590946e21
800,4.4051913450379425e20
800,2.6745603726240534e20
800,2.8904269169240162e20
800,6.144103382579306e20
800,4.588542503652217e20
800,4.870087872239923e20
800,5.311022041632409e20
800,2.644202660716364e20
800,2.5857310437762266e20
800,2.583615926308031e20
800,2.8043250739524633e20
800,2.019113304301261e20
800,5.904458076770882e20
800,5.2821322064558345e20
800,3.7964461228346153e20
800,5.922546954693276e20
800,4.009210514971741e20
800,4.3049123278118034e20
800,5.524129543763768e20
800,2.2172130706644885e21
800,3.83563605586388e21
800,5.936286625951526e20
800,2.532405390761887e20
800,4.982870412434248e20
800,6.388378045252929e20
800,6.534682404482708e20
800,5.655321670910153e20
800,6.395106062074032e20
800,9.723386606845645e20
800,4.1937208195705864e20
800,3.0845593032798274e20
800,3.894445184525853e20
800,3.6701525891634096e20
800,3.443715122900466e20
800,6.534774496046788e20
800,4.0690461783983437e20
800,5.996893753909421e20
800,3.534999612816742e20
800,3.707951096479944e20
800,7.151499768117676e20
800,3.544820029858641e20
800,7.069713877704372e20
800,3.602895490468615e20
800,5.148773491081124e20
800,5.1050891965832915e20
800,2.479767542511197e21
800,5.990589052557598e20
800,2.4302028682400832e20
800,2.4477465715398345e20
800,3.1420927345298394e20
800,3.268664608470998e20
800,5.2174583368602544e20
800,6.086702325734845e20
800,3.071925674415156e20
800,3.725568696279364e20
800,8.260339254296908e20
800,4.101947458087603e20
800,4.3435764277243216e20
800,1.9116292702650255e21
800,7.3626514181961e20
800,5.7293373901487754e20
800,2.4289175703615252e20
800,3.101892533327822e22
800,7.267543497013313e20
800,4.561186368791257e20
800,5.3190709540598966e20
800,4.793127094355651e20
800,3.5863273004310797e20
800,3.84109686032665e20
800,2.9754043627559754e20
800,5.8760333427301804e20
800,6.733763894908031e20
800,6.721080083465543e20
800,9.082615026062566e20
800,5.983013023058286e20
