mass_keV,sensitivity_yr
500,3.873895251753241e20
500,1.1968584874848986e21
500,3.398736721826422e20
500,7.572260339527082e20
500,4.919921022397307e20
500,1.4539768623025806e22
500,7.826006341367922e21
500,7.12361972416489e20
500,6.945267954980686e20
500,7.196188941203471e20
500,3.307958754379012e20
500,3.870637414317044e20
500,6.988674548475561e20
500,8.091726961367556e20
500,8.407905756286862e20
500,6.4834329896769e20
500,7.059090853784342e20
500,7.763801820893656e20
500,5.826033100835787e20
500,6.886156835282277e20
500,5.736323196704136e20
500,5.497846850765508e20
500,6.929112438190349e20
500,9.530815551425032e20
500,3.826439426807378e20
500,4.946222877637664e22
500,7.248374040426984e20
500,1.004712628062354e21
500,6.780263952799164e20
500,8.237944952518966e20
500,5.0472010127992665e20
500,4.231586326135858e20
500,7.693291868677422e20
500,6.825689846837357e20
500,4.253955554876762e20
500,5.711626883386354e20
500,7.180761487860917e20
500,1.09733717189402e21
500,4.730730596547894e20
500,6.566245893531928e20
500,7.202637591988829e20
500,1.0200135557649465e21
500,5.413979398838546e20
500,6.516165058902656e20
500,4.549643794669085e20
500,6.7857972096423445e22
500,4.139965842042281e20
500,4.7477058982968695e20
500,8.041787308302218e20
500,5.596553068363943e20
500,9.185007952249827e20
500,7.629881788940452e20
500,7.425449059408133e20
500,4.956973159623603e20
500,6.534677587918034e20
500,7.022053134844258e20
500,8.461696471457814e20
500,3.9007454730236376e20
500,7.263262320614678e20
500,6.778397998006415e20
500,3.8753945013294216e20
500,5.9482539232611e20
500,1.4187895541394105e21
500,1.0334623303864802e21
500,4.161044274071793e21
500,4.088681602228698e20
500,5.498955013266592e20
500,8.482970694333349e20
500,6.475218928978408e20
500,6.867098205928965e20
500,5.026089757982478e20
500,6.628010032834247e20
500,1.1508154875518066e21
500,8.474447862819895e20
500,1.0794449775594943e21
500,9.585210838228407e20
500,5.900291881181495e20
500,8.215318202051759e20
500,1.144437299953732e21
500,3.3772065890724695e20
500,6.417695903722314e20
500,8.77843858379839e20
500,5.915499966618476e20
500,3.571805868371055e20
500,4.643028591641801e20
500,6.779400236861725e20
500,5.7188370869949176e20
500,1.2545925920532825e21
500,7.43259363706039e20
