mass_keV,sensitivity_yr
1500,3.8988477816581915e20
1500,6.600550841322367e20
1500,4.3891917885890514e20
1500,5.781480093699208e20
1500,7.388675632523578e20
1500,5.759481744288715e20
1500,6.09443355469112e20
1500,9.359519260703633e20
1500,5.779560781557689e20
1500,5.026684906217687e20
1500,2.478635118714679e20
1500,8.242172726656272e20
1500,3.7523721653190204e20
1500,2.8375675978692765e20
1500,3.9317835700751414e20
1500,7.84316796975611e20
1500,7.49328548468936e20
1500,5.099100410009557e20
1500,5.78876770158499e20
1500,2.7846384098071973e20
1500,5.144524820866994e20
1500,5.589591670861952e20
1500,5.8509314468661546e20
1500,5.166313686184421e20
1500,5.940634460141587e20
1500,1.0233784474078502e21
1500,6.524163393869964e20
1500,3.0139847555373485e20
1500,3.787922714451743e20
1500,5.8902637502435983e20
1500,5.109377035215953e20
1500,4.8781775822651595e20
1500,5.93749693772041e20
1500,4.884541453588303e20
1500,8.50826819162217e20
1500,6.959356902953026e20
1500,5.603112234845719e20
1500,3.656130131622869e20
1500,1.0171557395300893e21
1500,6.193959090512999e20
1500,7.727537365269118e20
1500,4.849406405339341e20
1500,6.746450673771467e20
1500,6.103792206253963e20
1500,5.8185883769581116e20
1500,3.978505127735461e20
1500,2.6283994214028096e20
1500,4.1575154472072315e20
1500,4.4792829251988514e20
1500,5.579351769469139e20
1500,6.423453493792868e20
1500,2.7305454933267926e20
1500,5.2478261739392736e20
1500,7.835752558361967e20
1500,7.639276384584177e20
1500,4.713280360402535e20
1500,5.1570186243757625e20
1500,8.87098792547441e20
1500,6.354365771867507e20
1500,5.2563427844460524e20
1500,5.346850600843429e20
1500,1.1894462862764653e21
1500,6.654781800395959e20
1500,9.679960588839586e20
1500,9.590403468362201e20
1500,6.876659264083994e20
1500,5.556062257440852e20
1500,5.3493655255386535e20
1500,6.089749504662382e20
1500,5.624591266129014e20
1500,6.173614961369973e20
1500,8.030386251848135e20
1500,4.014766956995615e20
1500,2.4142064811435475e20
1500,6.086721045187144e20
1500,5.018958531468514e20
